Player39OnsetTimes,129.0444,131.6760,133.1093,134.1233,134.8979,135.7341,136.7165,137.8300,138.9754,140.0388,141.0112,141.9355,142.8718,143.8737,144.9283,145.9940,147.0240,148.0063,148.9776,149.9799
Player40OnsetTimes,129.3675,131.4730,132.6780,133.8373,134.9139,135.9415,136.9176,137.8937,138.8960,139.9150,140.9350,141.9520,142.9535,143.9518,144.9614,145.9627,146.9626,147.9756,148.9927,150.0101
Player41OnsetTimes,129.7222,131.8061,132.7395,133.6498,134.6793,135.8452,136.9795,138.0213,138.9754,139.8995,140.8568,141.8746,142.9199,143.9672,144.9916,145.9783,146.9626,147.9600,148.9776,150.0101
Player42OnsetTimes,129.1201,131.7437,133.1244,134.0942,134.8504,135.6942,136.7165,137.8625,139.0069,140.0551,140.9961,141.9046,142.8566,143.8737,144.9438,146.0097,147.0240,148.0063,148.9776,149.9799
Player43OnsetTimes,129.2294,131.8369,133.1399,134.0467,134.7878,135.6630,136.7165,137.8785,139.0223,140.0551,140.9803,141.8898,142.8566,143.8900,144.9614,146.0097,147.0091,147.9756,148.9633,149.9799
Player44OnsetTimes,130.1853,131.7590,132.3544,133.2971,134.6016,136.0211,137.2258,138.1465,138.9287,139.7620,140.7666,141.8898,143.0161,144.0432,144.9916,145.9316,146.9173,147.9449,148.9927,150.0407
Player45OnsetTimes,129.7669,131.8524,132.7549,133.6343,134.6476,135.8303,136.9948,138.0362,138.9754,139.8842,140.8417,141.8746,142.9366,143.9828,144.9916,145.9783,146.9626,147.9600,148.9776,150.0101
Player46OnsetTimes,129.1676,131.7907,133.1399,134.0785,134.8196,135.6782,136.7165,137.8785,139.0223,140.0551,140.9803,141.8898,142.8566,143.8900,144.9614,146.0097,147.0091,147.9908,148.9776,149.9799
Player47OnsetTimes,129.7378,131.8213,132.7395,133.6498,134.6793,135.8452,136.9795,138.0213,138.9754,139.8995,140.8568,141.8746,142.9199,143.9672,144.9916,145.9783,146.9626,147.9600,148.9776,150.0101
Player48OnsetTimes,129.2138,131.8213,133.1244,134.0314,134.7878,135.6782,136.7317,137.8937,139.0223,140.0388,140.9644,141.8898,142.8718,143.9050,144.9614,145.9940,146.9935,147.9756,148.9633,149.9799
Player49OnsetTimes,130.6342,131.6945,131.9622,133.9533,135.5517,136.4969,136.9948,137.5479,138.4743,139.7321,141.0563,142.1963,143.0955,143.8900,144.7708,145.8073,146.9323,148.0357,149.0703,150.0407
Player50OnsetTimes,129.1361,131.7590,133.1244,134.0785,134.8346,135.6942,136.7165,137.8625,139.0069,140.0551,140.9961,141.9046,142.8566,143.8737,144.9438,146.0097,147.0240,148.0063,148.9776,149.9799
Player51OnsetTimes,129.5995,131.6945,132.7243,133.7275,134.7722,135.8772,136.9481,137.9721,138.9440,139.9150,140.9029,141.9194,142.9366,143.9518,144.9614,145.9627,146.9626,147.9756,148.9927,150.0101
Player52OnsetTimes,129.4757,131.5825,132.6930,133.7749,134.8504,135.9267,136.9481,137.9249,138.8960,139.8995,140.9196,141.9520,142.9689,143.9518,144.9438,145.9474,146.9626,147.9908,149.0085,150.0101
Player53OnsetTimes,130.0603,131.6295,132.3235,133.3593,134.6945,136.0688,137.2106,138.0833,138.8655,139.7472,140.7971,141.9355,143.0330,144.0286,144.9760,145.9316,146.9323,147.9600,149.0085,150.0407
Player54OnsetTimes,129.4757,131.5825,132.6930,133.7749,134.8504,135.9267,136.9481,137.9249,138.8960,139.8995,140.9196,141.9520,142.9689,143.9518,144.9438,145.9474,146.9626,147.9908,149.0085,150.0101
Player55OnsetTimes,129.0899,131.7115,133.1093,134.1088,134.8816,135.7187,136.7165,137.8470,138.9907,140.0551,141.0112,141.9194,142.8718,143.8900,144.9438,145.9940,147.0091,147.9908,148.9776,149.9799
Player56OnsetTimes,129.1828,131.7907,133.1244,134.0617,134.8196,135.6782,136.7165,137.8785,139.0223,140.0551,140.9803,141.8898,142.8566,143.8900,144.9614,146.0097,147.0091,147.9908,148.9776,149.9799
Player57OnsetTimes,129.6152,131.7115,132.7243,133.7119,134.7564,135.8772,136.9636,137.9870,138.9440,139.8995,140.8885,141.9046,142.9366,143.9672,144.9760,145.9627,146.9626,147.9756,148.9927,150.0101
Player58OnsetTimes,129.5225,131.6295,132.7081,133.7594,134.8196,135.9106,136.9481,137.9399,138.9132,139.8995,140.9029,141.9355,142.9535,143.9518,144.9438,145.9474,146.9626,147.9908,149.0085,150.0101
Player59OnsetTimes,129.5536,131.6449,132.7081,133.7438,134.8040,135.9106,136.9636,137.9562,138.9287,139.8995,140.9029,141.9355,142.9535,143.9518,144.9438,145.9474,146.9626,147.9908,149.0085,150.0101
Player60OnsetTimes,129.9988,131.5825,132.3235,133.4056,134.7406,136.0846,137.1799,138.0513,138.8655,139.7775,140.8271,141.9355,143.0161,144.0134,144.9614,145.9164,146.9173,147.9600,149.0085,150.0407
Player61OnsetTimes,129.5062,131.6137,132.7081,133.7749,134.8346,135.9106,136.9481,137.9399,138.9132,139.8995,140.9029,141.9355,142.9535,143.9518,144.9438,145.9474,146.9626,147.9908,149.0085,150.0101
Player62OnsetTimes,129.5995,131.6945,132.7243,133.7275,134.7722,135.8772,136.9481,137.9721,138.9440,139.9150,140.9029,141.9194,142.9366,143.9518,144.9614,145.9627,146.9626,147.9756,148.9927,150.0101
Player63OnsetTimes,129.1676,131.7907,133.1399,134.0785,134.8196,135.6782,136.7165,137.8785,139.0223,140.0551,140.9803,141.8898,142.8566,143.8900,144.9614,146.0097,147.0091,147.9908,148.9776,149.9799
Player64OnsetTimes,129.2750,131.3771,132.6464,133.8846,134.9931,135.9903,136.9022,137.8470,138.8655,139.9299,140.9803,141.9818,142.9535,143.9205,144.9129,145.9474,146.9935,148.0211,149.0232,150.0101
Player65OnsetTimes,129.7824,131.8829,132.7714,133.6343,134.6476,135.8150,136.9795,138.0362,138.9907,139.8995,140.8568,141.8746,142.9199,143.9672,144.9916,145.9783,146.9626,147.9600,148.9776,150.0101
Player66OnsetTimes,129.1519,131.7748,133.1244,134.0785,134.8346,135.6942,136.7165,137.8625,139.0069,140.0551,140.9961,141.9046,142.8566,143.8737,144.9438,146.0097,147.0240,148.0063,148.9776,149.9650
Player67OnsetTimes,129.1676,131.7907,133.1399,134.0785,134.8196,135.6782,136.7165,137.8785,139.0223,140.0551,140.9803,141.8898,142.8566,143.8900,144.9614,146.0097,147.0091,147.9908,148.9776,149.9799
Player68OnsetTimes,129.2294,131.8369,133.1399,134.0467,134.7878,135.6630,136.7165,137.8785,139.0223,140.0551,140.9803,141.8898,142.8566,143.8900,144.9614,146.0097,147.0091,147.9756,148.9633,149.9799
Player69OnsetTimes,129.1519,131.7748,133.1244,134.0785,134.8346,135.6942,136.7165,137.8625,139.0069,140.0551,140.9961,141.9046,142.8566,143.8737,144.9438,146.0097,147.0240,148.0063,148.9776,149.9650
Player70OnsetTimes,129.4757,131.5825,132.6930,133.7749,134.8504,135.9267,136.9481,137.9249,138.8960,139.8995,140.9196,141.9520,142.9689,143.9518,144.9438,145.9474,146.9626,147.9908,149.0085,150.0101
Player71OnsetTimes,129.3214,131.4106,132.6464,133.8529,134.9605,135.9903,136.9328,137.8625,138.8494,139.8995,140.9644,141.9969,142.9689,143.9205,144.9129,145.9474,146.9935,148.0211,149.0232,150.0101
Player72OnsetTimes,129.3524,131.4569,132.6627,133.8373,134.9289,135.9742,136.9328,137.8785,138.8655,139.8995,140.9496,141.9818,142.9689,143.9362,144.9283,145.9474,146.9780,148.0063,149.0232,150.0254
Player73OnsetTimes,129.3369,131.4264,132.6464,133.8529,134.9605,135.9903,136.9328,137.8625,138.8494,139.8995,140.9644,141.9969,142.9689,143.9205,144.9129,145.9474,146.9935,148.0211,149.0232,150.0101
Player74OnsetTimes,130.3652,131.4106,132.3544,133.5577,134.8666,136.0994,137.1025,137.9562,138.8179,139.7933,140.8720,141.9676,143.0161,143.9981,144.9438,145.9164,146.9323,147.9756,149.0085,150.0254
Player75OnsetTimes,129.4281,131.5186,132.6780,133.8052,134.8816,135.9415,136.9328,137.9101,138.8960,139.9150,140.9350,141.9520,142.9535,143.9518,144.9438,145.9474,146.9626,147.9908,149.0085,150.0254
Player76OnsetTimes,129.1049,131.7274,133.1093,134.0942,134.8666,135.7187,136.7165,137.8470,138.9907,140.0551,141.0112,141.9194,142.8718,143.8900,144.9438,145.9940,147.0091,147.9908,148.9776,149.9799
Player77OnsetTimes,129.5689,131.6760,132.7243,133.7438,134.7878,135.8931,136.9636,137.9721,138.9287,139.8995,140.9029,141.9194,142.9366,143.9518,144.9614,145.9627,146.9626,147.9756,148.9927,150.0101
Player78OnsetTimes,129.3214,131.4106,132.6464,133.8529,134.9605,135.9903,136.9328,137.8625,138.8494,139.8995,140.9644,141.9969,142.9689,143.9205,144.9129,145.9474,146.9935,148.0211,149.0232,150.0101
Player79OnsetTimes,130.2542,131.8213,132.3703,133.2658,134.5562,136.0058,137.2412,138.1622,138.9287,139.7472,140.7361,141.8746,143.0161,144.0580,145.0070,145.9316,146.9012,147.9297,148.9927,150.0407
Player80OnsetTimes,129.0899,131.7115,133.1093,134.1088,134.8816,135.7187,136.7165,137.8470,138.9907,140.0551,141.0112,141.9194,142.8718,143.8900,144.9438,145.9940,147.0091,147.9908,148.9776,149.9799
Player81OnsetTimes,129.1676,131.7907,133.1399,134.0785,134.8196,135.6782,136.7165,137.8785,139.0223,140.0551,140.9803,141.8898,142.8566,143.8900,144.9614,146.0097,147.0091,147.9908,148.9776,149.9799
Player82OnsetTimes,129.3524,131.4569,132.6627,133.8373,134.9289,135.9742,136.9328,137.8785,138.8655,139.8995,140.9496,141.9818,142.9689,143.9362,144.9283,145.9474,146.9780,148.0063,149.0232,150.0254
Player83OnsetTimes,129.3214,131.4106,132.6464,133.8529,134.9605,135.9903,136.9328,137.8625,138.8494,139.8995,140.9644,141.9969,142.9689,143.9205,144.9129,145.9474,146.9935,148.0211,149.0232,150.0101
Player84OnsetTimes,129.1049,131.7274,133.1093,134.0942,134.8666,135.7187,136.7165,137.8470,138.9907,140.0551,141.0112,141.9194,142.8718,143.8900,144.9438,145.9940,147.0091,147.9908,148.9776,149.9799
Player85OnsetTimes,129.8606,131.4264,132.2610,133.4512,134.8346,136.1452,137.1799,138.0037,138.8179,139.7620,140.8417,141.9676,143.0330,144.0134,144.9614,145.9164,146.9173,147.9600,149.0085,150.0407
Player86OnsetTimes,129.1975,131.8061,133.1244,134.0467,134.8040,135.6782,136.7317,137.8937,139.0223,140.0388,140.9644,141.8898,142.8718,143.9050,144.9614,145.9940,146.9935,147.9756,148.9633,149.9799
Player87OnsetTimes,129.7073,131.7907,132.7395,133.6649,134.6945,135.8452,136.9795,138.0213,138.9754,139.8995,140.8568,141.8746,142.9199,143.9672,144.9916,145.9783,146.9626,147.9600,148.9776,150.0101
Player88OnsetTimes,129.3675,131.4730,132.6780,133.8373,134.9139,135.9415,136.9176,137.8937,138.8960,139.9150,140.9350,141.9520,142.9535,143.9518,144.9614,145.9627,146.9626,147.9756,148.9927,150.0101
Player89OnsetTimes,129.0004,131.6295,133.0939,134.1530,134.9289,135.7341,136.7012,137.8146,138.9754,140.0551,141.0263,141.9355,142.8718,143.8737,144.9283,145.9940,147.0240,148.0063,148.9776,149.9799
Player90OnsetTimes,129.3369,131.4264,132.6464,133.8529,134.9605,135.9903,136.9328,137.8625,138.8494,139.8995,140.9644,141.9969,142.9689,143.9205,144.9129,145.9474,146.9935,148.0211,149.0232,150.0101
Player91OnsetTimes,129.2750,131.3771,132.6464,133.8846,134.9931,135.9903,136.9022,137.8470,138.8655,139.9299,140.9803,141.9818,142.9535,143.9205,144.9129,145.9474,146.9935,148.0211,149.0232,150.0101
Player92OnsetTimes,129.1361,131.7590,133.1244,134.0785,134.8346,135.6942,136.7165,137.8625,139.0069,140.0551,140.9961,141.9046,142.8566,143.8737,144.9438,146.0097,147.0240,148.0063,148.9776,149.9799
Player93OnsetTimes,129.2294,131.8369,133.1399,134.0467,134.7878,135.6630,136.7165,137.8785,139.0223,140.0551,140.9803,141.8898,142.8566,143.8900,144.9614,146.0097,147.0091,147.9756,148.9633,149.9799
Player94OnsetTimes,129.2294,131.8369,133.1399,134.0467,134.7878,135.6630,136.7165,137.8785,139.0223,140.0551,140.9803,141.8898,142.8566,143.8900,144.9614,146.0097,147.0091,147.9756,148.9633,149.9799
Player95OnsetTimes,129.3059,131.3953,132.6317,133.8529,134.9765,136.0058,136.9328,137.8625,138.8494,139.8995,140.9644,141.9969,142.9689,143.9362,144.9283,145.9474,146.9780,148.0063,149.0232,150.0254
Player96OnsetTimes,130.6490,131.6945,131.9469,133.9375,135.5356,136.4969,137.0098,137.5632,138.4743,139.7164,141.0263,142.1808,143.0955,143.9050,144.7861,145.8073,146.9323,148.0357,149.0703,150.0407
