Key,Value
BPM,120.0000
StartTime,107.3142
scoreCounter,64.0000
Alpha,Medium
alphaUser,0.0500
alphaAuto,0.0070
AudioGudance,0.0000
VisualGudance,0.0000
FinishTrial,1.0000
Mean Onset List,108.9462,110.7969,111.4716,112.2090,112.7958,113.6255,114.1969,114.7495,115.2697,116.2297,116.8565,117.3823,118.0710,118.6304,119.2845,119.9096,120.4524,121.0248,121.5543,122.0823,122.6108,123.1381,123.6662,124.1956,124.7225,125.2488,125.7789,126.3079,126.8318,127.3586,127.8846,128.4133,128.9446,129.4697,129.9984,130.5290,131.0568,131.5874,132.1164,132.6444,133.1722,133.7023,134.2306,134.7601,135.2882,135.8140,136.3386,136.8651,137.3921,137.9188,138.4459,138.9764,139.5051,140.0342,140.5632,141.0916,141.6217,142.1478,142.6808,143.2080,143.7363,144.2659,144.7934,145.3175
Player24OnsetTimes,109.1775,110.7384,111.1663,112.3032,113.0530,113.4965,113.8477,115.0752,115.8519,116.1469,116.7197,117.2988,117.9122,118.5123,119.1705,119.7863,120.4066,121.0211,121.5904,122.1156,122.6191,123.1203,123.6392,124.1834,124.7313,125.2764,125.8048,126.3247,126.8356,127.3506,127.8789,128.4070,128.9383,129.4767,130.0054,130.5279,131.0560,131.5827,132.1056,132.6385,133.1705,133.7188,134.2494,134.7615,135.2768,135.7958,136.3337,136.8730,137.4124,137.9359,138.4521,138.9746,139.5008,140.0268,140.5596,141.1029,141.6324,142.1529,142.6848,143.2124,143.7296,144.2482,144.7757,145.3217,145.8661
Player25OnsetTimes,108.4920,110.5868,111.5162,112.1984,112.6996,113.7654,114.3848,114.8148,115.1965,116.1617,116.7653,117.3473,117.9437,118.5275,119.1705,119.7863,120.4066,121.0374,121.6065,122.1317,122.6348,123.1356,123.6552,124.1987,124.7467,125.2764,125.8048,126.3247,126.8356,127.3664,127.8953,128.4235,128.9539,129.4767,130.0054,130.5446,131.0710,131.5986,132.1206,132.6546,133.1864,133.7188,134.2494,134.7761,135.2918,135.8113,136.3337,136.8730,137.4124,137.9359,138.4521,138.9746,139.5008,140.0422,140.5753,141.1029,141.6324,142.1529,142.6848,143.2124,143.7449,144.2795,144.8067,145.3217,145.8499
Player26OnsetTimes,108.6869,110.7692,111.5466,112.1077,112.5771,113.7654,114.4594,114.8907,115.2284,116.0679,116.6439,117.2830,117.9594,118.5744,119.2028,119.7863,120.3898,121.0211,121.6065,122.1486,122.6505,123.1356,123.6392,124.1834,124.7313,125.2764,125.8048,126.3247,126.8356,127.3506,127.8789,128.4235,128.9703,129.4923,130.0054,130.5279,131.0560,131.5986,132.1372,132.6696,133.1864,133.6954,134.2190,134.7615,135.3068,135.8417,136.3645,136.8730,137.3892,137.9203,138.4521,138.9902,139.5163,140.0422,140.5753,141.1029,141.6324,142.1529,142.6848,143.2124,143.7449,144.2795,144.8067,145.3217,145.8499
Player27OnsetTimes,109.5870,110.6320,111.1348,112.4324,113.2015,113.5567,114.0435,114.6106,115.2428,116.4901,117.0560,117.3800,118.1194,118.6632,119.1548,120.1656,120.7797,121.1161,121.4023,121.8498,122.4749,123.1670,123.7840,124.2807,124.7157,125.1667,125.6918,126.2718,126.8510,127.3991,127.9170,128.4070,128.9067,129.4309,129.9722,130.5279,131.0710,131.5986,132.1056,132.6083,133.1391,133.6804,134.2190,134.7615,135.2918,135.8113,136.3186,136.8417,137.3736,137.9052,138.4362,138.9746,139.5008,140.0268,140.5441,141.0716,141.6008,142.1376,142.6848,143.2124,143.7296,144.2482,144.7757,145.3068,145.8354
Player28OnsetTimes,108.5445,110.6320,111.5162,112.1688,112.6697,113.7654,114.3993,114.8296,115.2115,116.1469,116.7343,117.3323,117.9437,118.5275,119.1705,119.7863,120.4066,121.0374,121.6065,122.1317,122.6348,123.1356,123.6552,124.1987,124.7467,125.2764,125.8048,126.3247,126.8356,127.3664,127.8953,128.4235,128.9539,129.4767,130.0054,130.5446,131.0710,131.5986,132.1206,132.6546,133.1864,133.7188,134.2494,134.7761,135.2918,135.8113,136.3337,136.8730,137.4124,137.9359,138.4521,138.9746,139.5008,140.0422,140.5753,141.1029,141.6324,142.1529,142.6848,143.2124,143.7449,144.2795,144.8067,145.3217,145.8499
Player29OnsetTimes,108.7621,110.8660,111.5993,112.0760,112.9448,113.5567,113.9953,114.5645,115.2284,116.5363,117.1167,117.4268,118.0889,118.6054,119.6612,120.2108,120.4697,121.0840,121.5904,122.0670,122.5597,123.0893,123.6392,124.1987,124.7313,125.2448,125.7563,126.2718,126.8044,127.3506,127.8953,128.4235,128.9383,129.4457,129.9722,130.5117,131.0560,131.5986,132.1206,132.6385,133.1556,133.6804,134.2190,134.7615,135.2918,135.8113,136.3337,136.8571,137.3892,137.9203,138.4521,138.9746,139.5008,140.0268,140.5596,141.0869,141.6171,142.1376,142.6701,143.1973,143.7296,144.2637,144.7907,145.3068,145.8354
Player30OnsetTimes,108.5222,110.6163,111.5162,112.1833,112.6843,113.7494,114.3684,114.8001,115.1965,116.1617,116.7653,117.3473,117.9437,118.5275,119.1705,119.7863,120.4066,121.0374,121.6065,122.1317,122.6348,123.1356,123.6552,124.1987,124.7467,125.2764,125.8048,126.3247,126.8356,127.3664,127.8953,128.4235,128.9539,129.4767,130.0054,130.5446,131.0710,131.5986,132.1206,132.6546,133.1864,133.7188,134.2494,134.7761,135.2918,135.8113,136.3337,136.8730,137.4124,137.9359,138.4521,138.9746,139.5008,140.0422,140.5753,141.1029,141.6324,142.1529,142.6848,143.2124,143.7449,144.2795,144.8067,145.3217,145.8499
Player31OnsetTimes,108.9747,111.0558,111.6299,112.3032,112.7145,113.6060,114.1993,114.7380,115.2571,116.3132,116.8702,117.3323,118.3565,118.9387,119.2648,119.8829,120.4233,120.9675,121.5102,122.0670,122.6191,123.1509,123.6709,124.1834,124.7005,125.2284,125.7717,126.3026,126.8199,127.3506,127.8789,128.4070,128.9383,129.4612,129.9881,130.5117,131.0404,131.5667,132.1056,132.6385,133.1705,133.6954,134.2190,134.7456,135.2768,135.8113,136.3337,136.8571,137.3736,137.9052,138.4362,138.9746,139.5008,140.0268,140.5596,141.0869,141.6171,142.1376,142.6701,143.1973,143.7296,144.2637,144.7907,145.3068,145.8354
Player32OnsetTimes,108.7017,110.7839,111.5690,112.1077,112.5609,113.7494,114.4594,114.8907,115.2284,116.0679,116.6439,117.2830,117.9594,118.5744,119.2028,119.7863,120.3898,121.0211,121.6065,122.1486,122.6505,123.1356,123.6392,124.1834,124.7313,125.2764,125.8048,126.3247,126.8356,127.3506,127.8789,128.4235,128.9703,129.4923,130.0054,130.5279,131.0560,131.5986,132.1372,132.6696,133.1864,133.6954,134.2190,134.7615,135.3068,135.8417,136.3645,136.8730,137.3892,137.9203,138.4521,138.9902,139.5163,140.0422,140.5753,141.1029,141.6324,142.1529,142.6848,143.2124,143.7449,144.2795,144.8067,145.3217,145.8499
Player33OnsetTimes,108.6558,110.7384,111.5466,112.1235,112.5926,113.7494,114.4437,114.8754,115.2115,116.0828,116.6760,117.3156,117.9823,118.5744,119.1860,119.7703,120.3898,121.0374,121.6217,122.1486,122.6348,123.1203,123.6392,124.1834,124.7313,125.2764,125.8048,126.3247,126.8356,127.3506,127.8789,128.4235,128.9703,129.4923,130.0054,130.5279,131.0560,131.5986,132.1372,132.6696,133.1864,133.6954,134.2190,134.7615,135.3068,135.8417,136.3645,136.8730,137.3892,137.9203,138.4521,138.9902,139.5163,140.0422,140.5753,141.1029,141.6324,142.1529,142.6848,143.2124,143.7449,144.2795,144.8067,145.3217,145.8499
Player34OnsetTimes,108.7621,110.8660,111.5993,112.0760,112.9448,113.5567,113.9953,114.5645,115.2284,116.5363,117.1167,117.4268,118.0889,118.6054,119.6612,120.2108,120.4697,121.0840,121.5904,122.0670,122.5597,123.0893,123.6392,124.1987,124.7313,125.2448,125.7563,126.2718,126.8044,127.3506,127.8953,128.4235,128.9383,129.4457,129.9722,130.5117,131.0560,131.5986,132.1206,132.6385,133.1556,133.6804,134.2190,134.7615,135.2918,135.8113,136.3337,136.8571,137.3892,137.9203,138.4521,138.9746,139.5008,140.0268,140.5596,141.0869,141.6171,142.1376,142.6701,143.1973,143.7296,144.2637,144.7907,145.3068,145.8354
Player35OnsetTimes,108.4317,111.0404,112.0110,112.3702,112.6395,113.4344,114.0905,114.7533,115.3511,116.3824,116.8702,117.2830,118.3088,118.9228,119.2802,119.9149,120.4396,120.9675,121.4939,122.0514,122.6191,123.1670,123.6866,124.1834,124.6860,125.2134,125.7563,126.3026,126.8356,127.3664,127.8789,128.3912,128.9223,129.4612,130.0054,130.5446,131.0710,131.5827,132.0891,132.6083,133.1556,133.7188,134.2494,134.7615,135.2768,135.7958,136.3186,136.8571,137.3892,137.9203,138.4521,138.9746,139.5008,140.0268,140.5596,141.0869,141.6171,142.1529,142.6848,143.1973,143.7136,144.2482,144.7907,145.3217,145.8499
